"","TRTFRIEND","TRTSPONLY","TRTCCC","TRTALONE","TRTFAMILY","TRCHILDNUM"
"5321",0,0,0,5,0,0
"5322",0,0,0,390,360,0
"5323",0,100,0,60,530,1
"5324",0,0,0,193,277,0
"5325",0,0,0,150,0,0
"5326",0,0,0,164,0,0
"5327",0,51,0,24,711,1
"5328",0,0,0,915,0,0
"5329",0,0,0,810,150,0
"5330",0,270,0,280,380,0
"5331",0,0,0,755,0,0
"5332",0,20,0,160,200,1
"5333",0,750,0,50,750,0
"5334",0,660,0,60,810,0
"5335",0,120,0,80,330,2
"5336",0,70,0,240,70,1
"5337",0,0,0,0,870,3
"5338",0,0,0,800,0,0
"5339",0,0,0,915,0,0
"5340",0,150,0,240,210,0
"5341",0,0,0,960,0,0
"5342",0,0,0,190,530,2
"5343",0,98,30,80,98,0
"5344",0,0,0,560,0,0
"5345",0,340,0,450,460,0
"5346",0,90,0,45,885,2
"5347",0,581,0,339,581,0
"5348",0,315,0,545,315,0
"5349",0,0,0,235,210,2
"5350",100,0,0,680,0,0
"5351",0,0,0,210,0,0
"5352",0,219,0,612,219,0
"5353",160,0,0,665,0,0
"5354",0,175,0,105,175,0
"5355",0,10,0,355,10,0
"5356",360,0,0,278,0,0
"5357",0,0,0,840,150,0
"5358",0,90,0,0,720,3
"5359",0,45,0,86,338,1
"5360",0,360,0,0,810,0
"5361",0,0,0,720,0,0
"5362",0,226,0,246,489,6
"5363",0,120,0,720,120,0
"5364",0,0,0,90,810,0
"5365",0,0,0,135,777,3
"5366",0,0,0,707,0,0
"5367",0,540,0,290,540,0
"5368",0,0,0,161,0,0
"5369",0,150,0,180,150,0
"5370",0,105,0,310,635,2
"5371",0,600,0,420,600,0
"5372",0,240,0,155,415,2
"5373",0,90,0,0,705,4
"5374",0,80,0,785,80,0
"5375",0,530,0,335,530,0
"5376",0,0,0,210,90,1
"5377",0,205,0,0,810,0
"5378",0,0,0,890,0,0
"5379",0,210,0,80,645,1
"5380",360,450,0,60,450,0
"5381",0,0,0,120,500,0
"5382",0,0,0,230,0,0
"5383",0,0,0,900,0,0
"5384",0,455,0,540,455,0
"5385",0,0,0,630,0,0
"5386",0,0,0,480,0,0
"5387",0,0,0,920,0,0
"5388",0,0,0,630,0,0
"5389",0,0,0,840,0,0
"5390",0,60,0,110,340,3
"5391",0,0,0,700,0,0
"5392",0,225,0,570,310,3
"5393",0,0,90,220,250,3
"5394",0,0,0,305,580,2
"5395",0,198,0,270,608,5
"5396",0,0,0,310,0,0
"5397",0,0,0,720,180,0
"5398",463,0,0,120,990,2
"5399",0,0,35,187,35,0
"5400",0,0,0,180,210,0
"5401",0,320,0,50,922,1
"5402",30,0,0,379,30,0
"5403",0,209,0,60,209,0
"5404",0,0,0,620,0,0
"5405",0,0,0,960,0,0
"5406",0,0,0,215,520,0
"5407",0,280,0,40,610,3
"5408",0,0,0,108,0,0
"5409",0,0,0,605,0,0
"5410",0,0,0,450,0,0
"5411",0,595,0,170,685,0
"5412",0,0,0,970,0,0
"5413",575,0,0,295,0,1
"5414",120,43,0,320,620,1
"5415",0,0,0,145,725,0
"5416",0,45,35,230,335,2
"5417",297,0,0,227,210,0
"5418",0,0,0,183,205,0
"5419",0,0,0,256,0,0
"5420",0,0,0,330,390,1
"5421",0,0,0,440,0,0
"5422",0,0,0,990,0,0
"5423",0,0,0,405,30,0
"5424",0,160,0,725,160,0
"5425",0,80,30,340,80,0
"5426",0,270,0,780,270,0
"5427",0,0,0,550,395,0
"5428",0,275,90,170,275,0
"5429",0,125,0,640,125,0
"5430",0,0,0,125,255,2
"5431",0,0,0,458,572,1
"5432",0,0,0,1020,0,0
"5433",0,840,0,0,840,0
"5434",0,705,0,180,705,0
"5435",245,0,0,580,0,0
"5436",0,410,0,30,605,0
"5437",0,260,0,440,400,0
"5438",0,125,0,450,330,1
"5439",0,0,0,280,350,1
"5440",0,0,0,88,266,0
"5441",0,0,0,330,510,0
"5442",0,0,0,67,260,1
"5443",0,0,0,75,375,1
"5444",0,0,0,20,135,0
"5445",0,0,3,353,30,2
"5446",0,390,0,275,390,0
"5447",0,0,0,545,0,0
"5448",0,510,0,290,510,0
"5449",0,0,0,397,608,4
"5450",0,215,0,180,215,0
"5451",305,0,0,255,465,3
"5452",0,0,0,360,285,0
"5453",0,60,0,45,855,2
"5454",0,0,0,30,770,1
"5455",0,0,0,760,0,0
"5456",0,0,0,960,0,0
"5457",0,30,0,645,30,0
"5458",0,0,0,600,0,0
"5459",0,246,0,504,276,0
"5460",0,0,0,660,0,0
"5461",0,0,0,642,0,0
"5462",0,0,0,409,0,0
"5463",0,30,0,90,660,2
"5464",0,0,0,335,375,0
"5465",0,625,0,260,625,0
"5466",0,163,40,309,163,0
"5467",300,0,0,410,0,0
"5468",0,0,0,415,455,0
"5469",0,0,0,195,285,2
"5470",0,240,0,630,240,0
"5471",0,340,0,575,340,0
"5472",0,690,0,210,690,0
"5473",212,32,0,41,472,3
"5474",0,525,0,280,525,0
"5475",0,0,0,990,0,0
"5476",0,45,0,765,45,0
"5477",0,330,0,510,330,0
"5478",0,0,0,1080,0,0
"5479",0,0,0,580,70,0
"5480",0,655,0,60,785,0
"5481",0,0,0,185,670,0
"5482",0,0,0,180,150,2
"5483",0,690,0,0,870,0
"5484",0,0,0,315,465,1
"5485",0,0,0,0,885,2
"5486",0,420,0,330,420,0
"5487",0,0,0,510,0,0
"5488",0,110,0,325,110,0
"5489",240,300,0,0,780,1
"5490",0,0,0,1050,0,0
"5491",0,765,0,60,1185,0
"5492",0,163,0,752,163,0
"5493",0,0,0,367,508,0
"5494",0,565,0,215,565,0
"5495",0,0,0,800,0,0
"5496",0,314,0,188,682,0
"5497",0,147,0,45,895,0
"5498",0,0,0,947,0,0
"5499",0,0,50,180,105,2
"5500",0,60,0,0,1100,3
"5501",0,225,0,215,355,0
"5502",0,0,0,70,0,0
"5503",0,0,0,855,0,0
"5504",0,0,0,240,0,0
"5505",0,60,0,0,810,2
"5506",0,920,0,40,920,0
"5507",0,60,0,175,210,2
"5508",105,0,0,705,0,0
"5509",0,0,0,675,0,0
"5510",0,240,0,220,680,0
"5511",0,640,0,260,730,0
"5512",0,0,0,585,0,0
"5513",0,0,0,634,60,1
"5514",0,0,0,255,210,1
"5515",0,405,0,435,405,0
"5516",0,270,0,80,270,0
"5517",0,0,0,4,828,1
"5518",0,0,0,385,0,0
"5519",0,810,0,30,810,0
"5520",0,490,0,200,550,1
"5521",0,805,0,20,805,0
"5522",0,0,0,650,130,0
"5523",0,0,0,915,0,0
"5524",0,0,0,100,705,0
"5525",0,0,0,185,302,0
"5526",0,0,0,345,0,0
"5527",0,0,0,35,820,1
"5528",0,0,0,715,0,0
"5529",0,230,0,640,230,0
"5530",0,0,0,747,0,0
"5531",0,0,0,205,610,1
"5532",0,0,75,115,0,0
"5533",0,0,0,25,755,2
"5534",0,0,0,900,0,0
"5535",0,300,0,0,1080,0
"5536",110,35,0,290,485,1
"5537",0,0,0,45,435,0
"5538",0,0,0,192,88,3
"5539",0,920,0,0,930,0
"5540",0,0,0,0,870,0
"5541",120,424,0,204,694,0
"5542",0,0,0,270,60,0
"5543",120,0,0,700,0,0
"5544",0,155,0,90,745,2
"5545",0,0,0,515,210,0
"5546",0,542,0,398,542,0
"5547",0,0,0,675,0,0
"5548",0,540,0,60,840,0
"5549",0,70,0,165,245,1
"5550",0,85,0,333,320,3
"5551",0,0,0,510,0,0
"5552",0,0,0,390,0,0
"5553",0,120,0,317,544,3
"5554",0,0,0,834,0,1
"5555",0,0,0,810,0,0
"5556",0,0,0,330,0,0
"5557",0,0,0,235,0,0
"5558",0,0,0,850,0,0
"5559",0,305,15,30,365,0
"5560",0,0,0,705,195,2
"5561",0,0,0,540,0,0
"5562",0,0,0,0,0,0
"5563",0,120,0,630,285,1
"5564",0,0,0,250,60,0
"5565",0,0,0,870,0,0
"5566",0,0,0,410,0,0
"5567",0,110,0,95,735,2
"5568",0,203,0,407,613,3
"5569",0,780,0,0,780,0
"5570",0,0,0,280,0,0
"5571",0,0,0,670,0,0
"5572",0,0,0,90,615,0
"5573",0,0,10,224,0,0
"5574",0,0,0,630,120,0
"5575",0,0,0,985,0,0
"5576",0,0,0,915,0,0
"5577",0,15,0,113,15,0
"5578",0,0,0,430,290,1
"5579",0,0,0,390,570,0
"5580",0,134,0,180,615,1
"5581",0,0,10,158,0,0
"5582",0,730,0,110,730,0
"5583",0,0,0,140,580,1
"5584",0,0,0,225,490,0
"5585",0,0,0,395,120,0
"5586",0,290,0,530,290,0
"5587",30,0,0,552,278,0
"5588",150,180,0,60,180,0
"5589",0,645,0,195,645,0
"5590",0,0,0,215,520,1
"5591",0,360,0,480,360,0
"5592",0,195,0,750,195,0
"5593",0,0,0,0,795,2
"5594",0,255,0,75,750,0
"5595",0,670,0,50,910,0
"5596",0,0,0,1140,0,0
"5597",0,0,0,810,0,0
"5598",0,260,0,450,260,0
"5599",0,150,0,470,150,0
"5600",0,0,0,270,570,0
"5601",0,301,0,40,895,1
"5602",0,0,0,630,120,3
"5603",0,0,0,257,225,3
"5604",0,60,0,0,775,1
"5605",0,0,0,325,0,0
"5606",0,0,0,545,295,1
"5607",140,0,10,220,0,0
"5608",0,0,0,630,0,0
"5609",0,0,0,515,15,2
"5610",420,0,0,233,91,1
"5611",0,0,0,420,430,0
"5612",0,0,0,265,240,2
"5613",0,0,0,670,210,0
"5614",0,0,0,450,50,2
"5615",372,170,0,93,532,0
"5616",0,0,34,150,165,0
"5617",0,0,0,3,0,3
"5618",900,0,0,0,0,0
"5619",0,0,0,406,220,2
"5620",0,0,0,420,75,0
"5621",0,0,0,428,110,1
"5622",0,0,60,100,271,0
"5623",0,105,0,580,105,0
"5624",0,0,0,250,650,3
"5625",0,0,0,150,130,1
"5626",0,0,0,219,0,0
"5627",0,0,0,835,0,0
"5628",0,0,0,550,140,3
"5629",0,10,0,335,625,0
"5630",0,344,0,526,344,0
"5631",50,0,0,650,305,0
"5632",0,0,0,750,0,0
"5633",0,0,0,720,0,0
"5634",0,140,90,400,140,0
"5635",0,0,0,314,66,2
"5636",0,60,0,200,345,0
"5637",0,780,0,0,780,0
"5638",60,0,0,210,710,3
"5639",0,0,0,140,730,1
"5640",0,640,0,210,640,0
"5641",0,150,0,0,690,0
"5642",0,520,0,80,790,0
"5643",0,0,105,195,0,0
"5644",0,0,0,75,0,1
"5645",240,0,0,690,0,0
"5646",0,300,0,50,300,0
"5647",0,260,0,120,930,0
"5648",0,0,0,711,120,0
"5649",0,80,0,115,735,1
"5650",0,0,0,175,0,0
"5651",0,728,0,30,818,1
"5652",0,0,0,645,0,0
"5653",0,360,0,570,360,0
"5654",0,210,0,90,490,1
"5655",0,404,0,164,746,2
"5656",0,20,0,190,800,4
"5657",0,0,0,120,435,2
"5658",0,100,0,350,510,2
"5659",0,0,0,724,80,0
"5660",0,0,0,340,500,0
"5661",0,0,0,780,0,0
"5662",0,0,0,90,255,2
"5663",0,0,0,630,0,0
"5664",940,0,0,100,0,2
"5665",0,0,0,375,0,0
"5666",0,0,0,780,0,0
"5667",0,0,0,455,0,0
"5668",475,0,0,380,0,0
"5669",30,60,0,150,705,4
"5670",0,0,0,840,0,0
"5671",0,0,0,176,167,1
"5672",0,0,0,315,0,0
"5673",0,842,0,93,842,0
"5674",0,0,0,375,330,1
"5675",0,30,0,675,30,0
"5676",0,50,80,80,195,2
"5677",0,180,0,135,180,0
"5678",0,350,0,460,350,1
"5679",0,0,0,143,574,2
"5680",0,0,0,0,735,2
"5681",0,0,60,295,30,0
"5682",0,0,0,840,0,0
"5683",0,0,0,870,60,0
"5684",0,30,0,250,60,1
"5685",0,450,0,90,660,2
"5686",0,0,0,105,60,2
"5687",0,195,0,60,455,3
"5688",0,0,0,410,395,2
"5689",0,0,0,117,297,2
"5690",0,813,0,50,813,0
"5691",0,0,15,90,0,0
"5692",0,0,60,240,165,1
"5693",0,0,0,240,720,1
"5694",0,0,0,70,565,1
"5695",0,0,0,671,0,0
"5696",0,165,0,315,165,0
"5697",0,0,0,40,150,2
"5698",0,0,0,900,0,0
"5699",0,900,0,0,900,0
"5700",0,0,0,195,380,3
"5701",0,303,0,420,303,0
"5702",0,855,0,45,855,0
"5703",0,0,0,750,0,0
"5704",0,0,0,502,0,0
"5705",0,285,45,60,285,0
"5706",0,0,0,920,0,0
"5707",0,70,0,105,475,2
"5708",0,0,0,0,935,3
"5709",0,0,0,90,540,0
"5710",0,0,0,155,120,2
"5711",0,285,0,105,285,0
"5712",0,60,0,60,390,2
"5713",0,210,0,30,720,2
"5714",0,0,0,400,353,0
"5715",0,885,0,0,885,0
"5716",0,0,0,0,485,0
"5717",0,210,0,510,210,0
"5718",0,508,0,125,593,0
"5719",0,0,0,0,540,2
"5720",0,0,45,180,75,1
"5721",0,190,0,260,655,1
"5722",0,55,0,245,685,4
"5723",0,0,0,132,0,0
"5724",0,0,0,405,0,0
"5725",0,0,0,609,6,1
"5726",0,105,0,98,421,2
"5727",0,0,0,760,60,1
"5728",0,0,0,890,0,0
"5729",0,15,0,885,15,0
"5730",0,0,0,945,0,0
"5731",0,0,15,315,315,2
"5732",0,0,0,190,225,3
"5733",90,0,0,60,570,0
"5734",0,0,0,695,0,0
"5735",0,0,0,566,0,0
"5736",0,0,0,705,120,0
"5737",0,0,0,1045,0,0
"5738",0,0,0,400,350,0
"5739",290,0,0,295,105,1
"5740",0,0,0,775,15,0
"5741",0,0,0,200,145,0
"5742",0,0,0,570,270,2
"5743",0,0,0,255,390,2
"5744",0,0,0,66,0,0
"5745",0,0,0,0,626,1
"5746",300,0,0,150,360,0
"5747",30,0,0,195,165,4
"5748",0,0,0,550,255,0
"5749",0,0,0,30,580,1
"5750",0,0,0,480,63,0
"5751",0,0,0,385,0,1
"5752",0,0,0,620,265,2
"5753",0,0,0,165,225,0
"5754",585,0,0,240,575,3
"5755",0,0,0,105,280,1
"5756",0,0,0,500,520,0
"5757",0,0,0,360,242,1
"5758",0,0,0,680,180,2
"5759",0,0,0,190,150,1
"5760",0,0,0,900,0,0
"5761",32,0,30,145,423,1
"5762",0,0,0,570,0,0
"5763",0,0,0,470,135,1
"5764",0,0,0,203,347,2
"5765",0,0,0,225,365,1
"5766",0,0,0,855,30,1
"5767",0,0,0,750,0,1
"5768",0,0,0,625,0,2
"5769",0,0,0,375,420,1
"5770",0,0,0,390,60,2
"5771",0,0,0,370,0,0
"5772",0,0,0,780,0,2
"5773",0,0,105,100,100,3
"5774",0,20,0,90,20,0
"5775",0,0,0,532,265,1
"5776",0,0,0,180,180,1
"5777",0,0,0,105,208,0
"5778",0,0,0,750,90,0
"5779",0,0,0,80,832,1
"5780",0,0,0,90,380,0
"5781",0,0,0,517,260,1
"5782",0,0,0,390,30,2
"5783",270,0,0,390,0,0
"5784",0,0,0,428,532,3
"5785",0,215,0,140,597,2
"5786",0,119,0,686,309,0
"5787",0,0,0,405,514,2
"5788",0,700,0,120,745,0
"5789",0,0,0,240,540,1
"5790",0,154,0,20,274,2
"5791",0,0,0,30,800,2
"5792",0,0,0,350,20,0
"5793",0,0,0,165,705,3
"5794",0,80,0,580,80,0
"5795",0,0,0,960,30,0
"5796",60,0,0,230,0,0
"5797",30,0,0,165,610,2
"5798",74,0,0,115,466,0
"5799",0,0,0,584,90,0
"5800",0,195,0,200,195,0
"5801",0,210,0,540,210,0
"5802",0,425,0,20,760,1
"5803",0,0,0,30,60,1
"5804",0,0,0,868,0,0
"5805",0,420,0,525,425,0
"5806",0,120,0,210,720,1
"5807",0,0,0,1170,0,0
"5808",0,0,40,216,520,0
"5809",0,105,0,237,543,2
"5810",0,615,0,120,615,0
"5811",0,0,0,325,0,0
"5812",0,215,50,85,215,0
"5813",0,0,0,610,70,0
"5814",60,0,0,820,0,0
"5815",0,75,60,149,225,2
"5816",0,40,0,30,335,1
"5817",0,0,0,885,0,0
"5818",0,110,0,160,690,2
"5819",0,178,0,606,178,0
"5820",0,420,0,300,420,0
"5821",0,360,0,540,360,0
"5822",0,0,0,415,0,0
"5823",0,0,0,217,0,1
"5824",0,150,0,445,265,2
"5825",0,110,0,760,110,0
"5826",0,0,0,900,0,0
"5827",0,190,0,240,190,0
"5828",240,0,0,355,0,0
"5829",0,0,0,515,325,0
"5830",0,0,0,800,0,0
"5831",0,480,0,120,480,0
"5832",0,780,0,0,780,0
"5833",0,0,30,245,65,1
"5834",0,0,0,160,185,2
"5835",0,0,0,20,0,0
"5836",0,240,30,140,240,0
"5837",0,0,0,780,0,0
"5838",0,0,0,300,420,2
"5839",0,0,0,985,0,0
"5840",0,450,0,360,450,0
"5841",0,118,0,0,863,2
"5842",0,0,0,685,0,1
"5843",0,0,0,639,201,1
"5844",0,0,0,540,0,0
"5845",0,0,0,340,760,2
"5846",0,0,0,750,0,0
"5847",0,690,0,210,690,0
"5848",0,0,0,125,0,0
"5849",0,0,0,510,0,0
"5850",0,0,0,505,0,0
"5851",0,230,0,550,230,0
"5852",0,45,0,105,640,2
"5853",30,870,0,0,870,0
"5854",0,0,0,220,50,1
"5855",30,0,0,637,0,0
"5856",0,0,0,690,0,0
"5857",0,105,0,195,105,0
"5858",0,270,0,165,645,2
"5859",0,30,0,8,192,1
"5860",0,0,0,60,0,0
"5861",0,0,0,20,840,1
"5862",0,0,0,60,330,2
"5863",305,370,0,100,370,0
"5864",0,0,0,350,0,0
"5865",0,700,0,140,700,0
"5866",0,0,0,720,0,0
"5867",0,660,0,20,660,0
"5868",0,90,0,152,210,1
"5869",0,0,0,1005,0,0
"5870",0,0,0,710,0,1
"5871",0,15,0,110,75,3
"5872",0,0,0,0,670,3
"5873",0,0,0,1050,0,0
"5874",0,0,0,259,0,0
"5875",195,40,0,655,235,0
"5876",0,90,0,420,150,2
"5877",0,0,0,145,210,0
"5878",0,0,0,755,0,0
"5879",0,0,0,520,322,0
"5880",0,0,0,241,53,2
"5881",0,150,0,180,480,3
"5882",30,0,0,1005,0,0
"5883",0,0,0,646,174,0
"5884",0,0,0,37,231,2
"5885",0,105,0,120,225,1
"5886",0,0,0,835,0,1
"5887",0,0,0,300,0,0
"5888",60,0,35,181,220,0
"5889",0,0,0,147,0,0
"5890",0,660,0,0,815,2
"5891",0,0,0,397,348,0
"5892",0,305,0,145,870,3
"5893",0,75,0,350,75,0
"5894",0,30,40,45,178,1
"5895",0,30,0,320,670,4
"5896",0,0,0,780,0,0
"5897",0,0,0,770,0,0
"5898",0,0,0,941,0,0
"5899",0,255,600,0,855,3
"5900",0,0,0,180,480,0
"5901",0,0,0,596,155,0
"5902",0,0,0,850,0,0
"5903",0,0,0,222,0,0
"5904",180,0,0,630,0,0
"5905",0,180,0,270,180,0
"5906",0,0,0,1320,0,2
"5907",0,0,30,241,190,1
"5908",0,0,30,110,430,3
"5909",0,0,0,702,150,0
"5910",0,0,0,95,930,2
"5911",0,320,0,6,455,2
"5912",0,0,0,434,0,0
"5913",0,120,0,150,150,2
"5914",0,365,0,545,365,0
"5915",0,480,0,0,855,2
"5916",0,100,0,265,100,1
"5917",0,320,0,580,320,0
"5918",0,0,60,182,0,0
"5919",0,0,0,825,0,0
"5920",0,750,0,30,750,0
"5921",0,0,15,179,60,1
"5922",0,200,0,765,200,0
"5923",0,485,0,355,485,0
"5924",0,0,0,190,560,4
"5925",0,0,0,190,425,1
"5926",0,560,0,295,560,0
"5927",0,375,0,271,525,0
"5928",0,0,0,910,0,0
"5929",0,280,0,130,390,3
"5930",0,0,0,0,870,1
"5931",0,480,0,240,480,0
"5932",0,0,0,345,460,0
"5933",0,0,0,915,0,0
"5934",210,75,0,0,930,4
"5935",0,450,0,230,665,2
"5936",0,0,0,211,0,0
"5937",0,60,60,275,60,0
"5938",0,660,0,195,660,0
"5939",250,0,0,100,0,0
"5940",0,135,0,60,1010,2
"5941",0,0,0,360,0,0
"5942",0,0,0,870,0,0
"5943",0,60,0,350,60,0
"5944",0,50,0,360,550,2
"5945",0,525,0,225,525,0
"5946",0,0,0,490,15,1
"5947",0,825,0,165,825,0
"5948",0,0,0,575,205,0
"5949",0,30,0,0,510,1
"5950",0,60,0,135,220,2
"5951",0,340,0,280,340,0
"5952",0,10,0,240,270,1
"5953",0,0,0,180,660,3
"5954",0,7,0,307,379,1
"5955",0,378,0,85,803,0
"5956",0,425,0,185,425,0
"5957",0,0,0,501,269,0
"5958",0,175,0,190,680,2
"5959",0,0,0,140,328,1
"5960",0,60,0,118,390,1
"5961",0,120,0,175,630,2
"5962",0,15,0,70,675,2
"5963",0,383,0,343,747,3
"5964",0,0,0,325,0,0
"5965",95,0,0,620,230,0
"5966",0,0,0,216,265,1
"5967",0,255,0,0,720,0
"5968",0,0,30,241,20,1
"5969",0,0,0,800,0,0
"5970",0,0,0,945,0,0
"5971",0,0,0,538,0,0
"5972",0,95,0,40,125,3
"5973",0,30,0,70,770,1
"5974",0,0,0,390,0,0
"5975",0,40,0,140,330,0
"5976",0,210,0,120,460,2
"5977",0,511,0,120,511,0
"5978",0,300,0,660,300,0
"5979",0,83,0,75,735,2
"5980",0,580,0,260,580,0
"5981",0,225,0,245,465,0
"5982",0,0,0,595,0,0
"5983",0,0,0,243,814,0
"5984",0,763,0,70,840,1
"5985",0,0,0,850,0,0
"5986",0,0,0,180,660,2
"5987",0,0,75,353,0,0
"5988",0,600,0,300,600,0
"5989",0,0,25,285,0,0
"5990",0,0,0,120,610,1
"5991",0,0,0,765,0,0
"5992",0,0,0,750,0,0
"5993",0,260,0,35,260,0
"5994",0,0,0,1020,0,0
"5995",0,0,0,820,0,0
"5996",0,0,0,35,320,1
"5997",0,0,0,345,375,2
"5998",45,0,0,630,165,0
"5999",0,0,0,480,230,0
"6000",0,45,60,295,125,2
"6001",0,0,0,795,60,0
"6002",210,0,0,265,0,0
"6003",0,510,0,450,510,0
"6004",0,20,0,195,280,2
"6005",0,0,2,95,243,2
"6006",300,15,0,141,340,1
"6007",0,0,0,940,0,0
"6008",0,150,0,100,415,2
"6009",0,0,0,0,915,0
"6010",0,855,0,0,855,0
"6011",0,0,0,390,630,1
"6012",0,177,0,603,177,0
"6013",0,135,6,37,382,2
"6014",315,0,0,420,0,0
"6015",0,0,0,310,191,2
"6016",0,60,0,145,755,2
"6017",0,0,58,462,0,0
"6018",0,0,0,0,900,1
"6019",0,0,0,220,710,2
"6020",390,0,10,35,310,1
"6021",0,0,0,691,280,0
"6022",0,370,0,475,370,0
"6023",0,0,0,810,0,0
"6024",0,780,0,0,780,0
"6025",0,90,0,570,270,0
"6026",0,0,0,305,200,2
"6027",0,65,15,130,185,0
"6028",0,260,0,160,260,0
"6029",0,30,0,166,75,2
"6030",0,0,0,675,0,0
"6031",0,174,0,171,324,0
"6032",0,0,0,225,165,1
"6033",0,45,0,600,45,0
"6034",0,0,0,870,0,0
"6035",0,0,0,470,0,1
"6036",0,295,0,135,680,2
"6037",0,0,0,870,0,0
"6038",0,0,85,290,0,0
"6039",0,0,60,685,135,0
"6040",0,60,0,0,845,2
"6041",0,0,0,280,605,0
"6042",0,0,0,255,0,0
"6043",0,0,0,120,870,0
"6044",315,70,0,140,730,2
"6045",0,0,0,282,0,0
"6046",0,0,35,210,0,0
"6047",0,0,0,660,0,0
"6048",0,0,0,205,235,2
"6049",0,0,0,812,0,1
"6050",0,0,0,750,210,0
"6051",0,645,0,105,645,0
"6052",0,0,0,120,0,0
"6053",0,45,0,465,315,0
"6054",0,345,0,270,590,0
"6055",90,0,0,152,194,2
"6056",250,0,0,385,80,0
"6057",0,0,0,690,0,0
"6058",0,0,0,720,0,0
"6059",0,0,0,725,90,0
"6060",0,0,0,66,80,3
"6061",0,0,0,431,30,0
"6062",0,0,0,911,0,0
"6063",0,0,0,300,0,0
"6064",0,590,0,0,660,0
"6065",0,790,0,110,790,0
"6066",0,0,0,675,0,0
"6067",140,395,0,285,395,0
"6068",0,0,0,780,0,0
"6069",0,0,0,60,0,0
"6070",0,0,0,225,0,0
"6071",0,125,0,120,695,2
"6072",0,0,0,195,120,0
"6073",0,0,0,520,310,2
"6074",0,0,0,840,0,0
"6075",0,270,0,105,270,0
"6076",0,0,0,465,0,0
"6077",0,175,0,305,175,0
"6078",0,0,75,147,350,0
"6079",0,0,0,690,90,0
"6080",0,190,0,785,190,0
"6081",0,50,0,105,790,0
"6082",0,0,0,875,0,0
"6083",0,0,0,255,605,1
"6084",0,165,0,403,227,1
"6085",0,30,0,0,780,2
"6086",0,135,0,509,346,0
"6087",0,0,0,375,0,0
"6088",0,155,0,150,155,0
"6089",0,375,0,495,405,0
"6090",0,0,0,460,0,0
"6091",0,0,0,115,0,0
"6092",0,0,0,615,0,0
"6093",0,0,0,49,90,2
"6094",0,0,0,350,520,1
"6095",0,345,0,645,345,0
"6096",0,0,0,390,0,0
"6097",0,0,0,244,536,3
"6098",0,45,0,162,683,3
"6099",0,180,0,600,180,0
"6100",0,0,0,180,1005,2
"6101",0,165,0,765,165,0
"6102",0,0,0,0,410,2
"6103",0,0,15,194,206,0
"6104",0,60,0,30,290,2
"6105",0,0,0,720,0,0
"6106",0,165,90,100,255,2
"6107",0,0,15,765,120,0
"6108",525,0,0,345,585,2
"6109",0,270,0,615,270,0
"6110",0,0,0,85,655,2
"6111",0,0,0,690,0,0
"6112",0,0,0,510,0,0
"6113",0,0,0,863,32,0
"6114",0,300,0,270,585,0
"6115",0,180,0,385,425,3
"6116",0,0,0,625,0,0
"6117",0,0,0,915,0,0
"6118",0,0,0,480,120,0
"6119",0,0,0,390,330,0
"6120",0,0,0,765,0,0
"6121",0,0,0,120,160,2
"6122",0,0,0,336,377,1
"6123",0,0,0,140,643,2
"6124",0,120,0,630,120,0
"6125",20,0,0,540,340,1
"6126",0,0,0,305,340,3
"6127",0,0,0,930,0,0
"6128",0,520,0,260,520,0
"6129",0,0,0,1005,0,0
"6130",0,280,0,5,855,1
"6131",0,0,0,425,325,1
"6132",0,280,0,530,280,0
"6133",0,0,0,240,0,0
"6134",0,0,0,705,0,0
"6135",0,0,0,285,240,0
"6136",930,0,0,8,0,0
"6137",0,0,15,30,166,1
"6138",0,420,0,0,420,0
"6139",0,465,0,340,465,0
"6140",0,660,0,540,780,0
"6141",0,0,0,660,0,0
"6142",0,0,0,630,30,1
"6143",0,0,0,930,0,0
"6144",0,0,25,95,175,2
"6145",0,580,0,0,730,0
"6146",0,855,0,70,860,0
"6147",0,70,0,145,660,2
"6148",0,55,0,310,125,0
"6149",0,0,0,540,270,0
"6150",0,0,0,345,0,0
"6151",0,513,0,247,513,0
"6152",0,0,0,0,900,1
"6153",0,125,0,145,260,3
"6154",0,60,0,660,60,0
"6155",0,0,0,900,0,0
"6156",0,0,0,215,20,1
"6157",0,0,0,509,286,2
"6158",0,540,0,375,540,0
"6159",180,0,0,150,0,0
"6160",0,0,206,113,0,0
"6161",145,0,0,563,0,0
"6162",0,15,5,25,305,1
"6163",0,0,0,195,245,0
"6164",0,30,0,300,695,1
"6165",0,60,0,20,620,2
"6166",0,285,0,170,285,0
"6167",0,0,0,353,0,0
"6168",0,150,0,120,270,2
"6169",0,285,0,435,285,0
"6170",0,30,0,60,795,2
"6171",0,0,0,240,125,1
"6172",0,30,0,322,30,0
"6173",0,0,0,390,0,0
"6174",0,0,0,800,70,0
"6175",0,271,0,584,371,0
"6176",0,0,0,175,384,3
"6177",0,238,0,692,238,0
"6178",0,10,0,115,370,2
"6179",90,0,0,550,220,1
"6180",0,0,0,500,0,0
"6181",0,270,0,60,780,0
"6182",0,65,0,145,320,2
"6183",0,468,0,297,468,0
"6184",0,410,0,185,535,0
"6185",0,0,0,293,102,0
"6186",0,0,0,420,390,0
"6187",0,0,0,100,775,0
"6188",0,0,0,115,20,0
"6189",0,60,0,505,60,0
"6190",0,270,0,45,855,0
